transaction_id,customer_id,beneficiary_id,amount,timestamp,country,channel,device_id,merchant_category
T000144,C008,B272,6708.87,2025-02-03 09:00:46,UK,Cash Deposit,DEV-03-C008,Fuel
T000677,C049,B249,14451.53,2025-02-03 09:39:27,USA,RTGS,DEV-02-C049,Healthcare
T000372,C023,B265,3054.63,2025-02-03 10:46:39,UAE,RTGS,DEV-03-C023,Crypto Exchange
T000338,C021,B035,53221.46,2025-02-03 11:26:52,UAE,Cash Deposit,DEV-03-C021,Utilities
T000551,C037,B078,22078.19,2025-02-03 11:49:56,India,SWIFT,DEV-01-C037,Dining
T000191,C011,B248,29227.33,2025-02-03 12:11:49,Singapore,RTGS,DEV-03-C011,Healthcare
T001478,C108,B220,15187.99,2025-02-03 12:14:29,Singapore,SWIFT,DEV-02-C108,Groceries
T000085,C004,B223,23623.7,2025-02-03 13:30:33,Nigeria,UPI,DEV-02-C004,Crypto Exchange
T000465,C031,B236,16285.96,2025-02-03 14:36:38,UAE,UPI,DEV-01-C031,Utilities
T000423,C027,B041,16156.25,2025-02-03 15:05:07,UK,Cash Deposit,DEV-02-C027,Entertainment
T001120,C082,B010,21366.7,2025-02-03 16:03:20,Nigeria,UPI,DEV-02-C082,Dining
T000699,C051,B122,38437.32,2025-02-03 16:07:34,Singapore,IMPS,DEV-03-C051,Utilities
T000983,C072,B258,15949.83,2025-02-03 17:14:30,UK,Cash Deposit,DEV-01-C072,Entertainment
T000964,C070,B179,22084.67,2025-02-03 17:40:32,Singapore,IMPS,DEV-03-C070,Electronics
T000175,C010,B241,24949.53,2025-02-03 18:48:28,UK,UPI,DEV-02-C010,Utilities
T001911,C140,B042,13528.64,2025-02-03 19:40:37,UK,SWIFT,DEV-03-C140,Utilities
T000867,C063,B048,8553.65,2025-02-03 22:10:04,UAE,IMPS,DEV-03-C063,Fuel
T001562,C114,B064,6447.5,2025-02-03 22:38:13,India,IMPS,DEV-02-C114,Travel
T001181,C087,B171,13566.71,2025-02-03 22:44:37,USA,Cash Deposit,DEV-01-C087,Groceries
T001654,C119,B120,22419.47,2025-02-04 00:20:40,Singapore,UPI,DEV-03-C119,Crypto Exchange
T000701,C051,B035,38213.5,2025-02-04 00:40:49,Singapore,NEFT,DEV-03-C051,Groceries
T000585,C039,B292,8934.17,2025-02-04 01:27:33,USA,UPI,DEV-03-C039,Jewelry
T000999,C072,B063,9372.83,2025-02-04 02:06:00,Nigeria,RTGS,DEV-01-C072,Crypto Exchange
T001401,C101,B177,11098.01,2025-02-04 02:42:59,Singapore,SWIFT,DEV-03-C101,Utilities
T001701,C123,B195,15797.79,2025-02-04 02:51:47,Nigeria,IMPS,DEV-03-C123,Jewelry
T001219,C090,B058,20382.4,2025-02-04 02:54:59,UK,SWIFT,DEV-01-C090,Dining
T001424,C104,B297,5363.94,2025-02-04 03:21:20,UAE,NEFT,DEV-01-C104,Jewelry
T000293,C019,B029,3477.12,2025-02-04 04:05:05,USA,NEFT,DEV-02-C019,Entertainment
T001440,C104,B179,6659.88,2025-02-04 04:41:35,UAE,RTGS,DEV-03-C104,Crypto Exchange
T001382,C099,B076,6879.28,2025-02-04 06:49:52,Singapore,SWIFT,DEV-01-C099,Crypto Exchange
T000044,C002,B221,7718.76,2025-02-04 09:34:23,UK,SWIFT,DEV-02-C002,Groceries
T000138,C008,B109,7226.13,2025-02-04 10:48:07,Singapore,UPI,DEV-02-C008,Crypto Exchange
T000830,C060,B175,17838.97,2025-02-04 11:32:01,Nigeria,UPI,DEV-03-C060,Jewelry
T000014,C001,B190,11134.82,2025-02-04 11:50:26,UAE,Cash Deposit,DEV-02-C001,Utilities
T000769,C055,B114,20255.72,2025-02-04 11:52:13,UAE,Cash Deposit,DEV-02-C055,Healthcare
T001247,C091,B197,5708.52,2025-02-04 11:55:33,UAE,IMPS,DEV-02-C091,Crypto Exchange
T001905,C140,B030,37390.73,2025-02-04 13:36:29,Singapore,NEFT,DEV-01-C140,Entertainment
T001459,C106,B205,34728.94,2025-02-04 13:46:00,UK,Cash Deposit,DEV-03-C106,Healthcare
T000806,C059,B169,1590.74,2025-02-04 17:05:57,UK,RTGS,DEV-02-C059,Utilities
T001073,C078,B296,1558.56,2025-02-04 18:06:54,Nigeria,SWIFT,DEV-03-C078,Healthcare
T000659,C047,B275,38497.99,2025-02-04 18:52:12,UAE,SWIFT,DEV-02-C047,Entertainment
T000852,C063,B017,25833.4,2025-02-04 19:47:26,UK,NEFT,DEV-03-C063,Jewelry
T001577,C115,B068,38162.72,2025-02-04 20:38:01,Nigeria,NEFT,DEV-02-C115,Jewelry
T000786,C057,B251,9905.01,2025-02-04 21:06:54,UAE,IMPS,DEV-02-C057,Groceries
T001135,C083,B014,17810.7,2025-02-04 21:08:22,India,Cash Deposit,DEV-02-C083,Travel
T000487,C033,B134,29769.27,2025-02-04 22:01:57,USA,SWIFT,DEV-02-C033,Utilities
T002035,C148,B170,29816.78,2025-02-05 00:11:09,Nigeria,UPI,DEV-03-C148,Crypto Exchange
T000335,C021,B269,3150.58,2025-02-05 00:16:03,India,RTGS,DEV-03-C021,Jewelry
T000868,C063,B170,13051.17,2025-02-05 00:43:11,Singapore,IMPS,DEV-03-C063,Jewelry
T000713,C052,B028,14133.82,2025-02-05 00:47:32,India,SWIFT,DEV-01-C052,Dining
T001067,C078,B032,4413.15,2025-02-05 01:01:07,USA,Cash Deposit,DEV-02-C078,Fuel
T000619,C043,B007,10046.9,2025-02-05 01:25:11,Singapore,IMPS,DEV-02-C043,Crypto Exchange
T001904,C140,B123,14843.04,2025-02-05 01:40:54,Nigeria,SWIFT,DEV-02-C140,Crypto Exchange
T000986,C072,B167,367.35,2025-02-05 02:35:40,USA,UPI,DEV-01-C072,Jewelry
T000022,C001,B205,4281.45,2025-02-05 03:30:46,UAE,IMPS,DEV-03-C001,Entertainment
T001943,C143,B005,6689.06,2025-02-05 04:02:50,Nigeria,RTGS,DEV-01-C143,Travel
T000309,C020,B010,21075.92,2025-02-05 04:54:49,Singapore,IMPS,DEV-01-C020,Fuel
T001976,C145,B046,31991.89,2025-02-05 05:25:50,Singapore,UPI,DEV-01-C145,Electronics
T001517,C110,B075,7041.13,2025-02-05 05:50:48,UK,Cash Deposit,DEV-02-C110,Dining
T001487,C109,B154,1600.1,2025-02-05 06:37:49,UK,IMPS,DEV-02-C109,Utilities
T000827,C060,B175,11288.96,2025-02-05 06:38:57,India,IMPS,DEV-02-C060,Fuel
T002134,C930,B709,5929.55,2025-02-05 06:57:05,Singapore,SWIFT,DEV-02-C930,Crypto Exchange
T001962,C143,B153,12966.74,2025-02-05 07:09:19,USA,IMPS,DEV-02-C143,Groceries
T000538,C037,B202,24526.27,2025-02-05 10:32:52,India,RTGS,DEV-01-C037,Crypto Exchange
T000989,C072,B191,33147.14,2025-02-05 10:41:36,UK,UPI,DEV-02-C072,Travel
T000918,C068,B194,24222.34,2025-02-05 11:12:11,USA,Cash Deposit,DEV-01-C068,Jewelry
T000620,C043,B216,10041.72,2025-02-05 11:28:21,USA,Cash Deposit,DEV-01-C043,Entertainment
T001364,C098,B021,7397.47,2025-02-05 11:50:33,Singapore,IMPS,DEV-03-C098,Jewelry
T000223,C013,B286,1228.11,2025-02-05 12:19:03,India,SWIFT,DEV-01-C013,Dining
T001019,C074,B158,24906.26,2025-02-05 12:20:12,UK,UPI,DEV-01-C074,Dining
T001065,C078,B026,12255.54,2025-02-05 13:40:00,UAE,RTGS,DEV-03-C078,Utilities
T002135,C930,B710,3773.91,2025-02-05 14:32:53,USA,RTGS,DEV-02-C930,Fuel
T000359,C022,B272,37484.46,2025-02-05 15:03:19,UK,UPI,DEV-03-C022,Dining
T001950,C143,B228,4512.95,2025-02-05 15:55:29,India,NEFT,DEV-01-C143,Utilities
T000446,C029,B152,20825.77,2025-02-05 16:26:21,USA,IMPS,DEV-01-C029,Travel
T000608,C041,B161,22996.93,2025-02-05 16:28:50,Singapore,IMPS,DEV-02-C041,Travel
T000636,C045,B086,44480.08,2025-02-05 16:46:28,UAE,UPI,DEV-01-C045,Crypto Exchange
T001538,C111,B046,23727.09,2025-02-05 17:18:57,UAE,RTGS,DEV-01-C111,Groceries
T000746,C054,B141,19586.28,2025-02-05 18:19:19,UK,RTGS,DEV-02-C054,Utilities
T002063,C150,B223,23317.42,2025-02-05 18:59:36,UAE,SWIFT,DEV-01-C150,Entertainment
T000914,C067,B136,3312.39,2025-02-05 20:50:46,UAE,NEFT,DEV-03-C067,Electronics
T001400,C101,B219,17014.43,2025-02-05 21:18:00,UK,UPI,DEV-01-C101,Dining
T000269,C016,B081,13700.86,2025-02-05 22:17:10,Singapore,Cash Deposit,DEV-02-C016,Crypto Exchange
T000949,C070,B092,10834.14,2025-02-05 22:39:31,USA,RTGS,DEV-02-C070,Dining
T001034,C075,B256,15053.4,2025-02-06 01:25:04,UK,Cash Deposit,DEV-01-C075,Fuel
T001046,C076,B080,4941.75,2025-02-06 01:25:17,India,IMPS,DEV-01-C076,Entertainment
T001667,C120,B061,43875.4,2025-02-06 01:34:54,Singapore,UPI,DEV-02-C120,Dining
T000632,C045,B086,11942.99,2025-02-06 02:31:06,UAE,Cash Deposit,DEV-02-C045,Utilities
T000358,C022,B190,18819.44,2025-02-06 02:51:14,UK,NEFT,DEV-03-C022,Travel
T001369,C098,B033,19188.52,2025-02-06 04:43:08,Singapore,SWIFT,DEV-02-C098,Jewelry
T001425,C104,B145,14238.03,2025-02-06 05:11:09,UK,SWIFT,DEV-02-C104,Travel
T000504,C035,B041,60162.33,2025-02-06 05:16:23,UK,SWIFT,DEV-03-C035,Electronics
T000337,C021,B199,20994.6,2025-02-06 05:51:27,Singapore,Cash Deposit,DEV-01-C021,Fuel
T001567,C114,B202,17828.01,2025-02-06 06:27:14,USA,NEFT,DEV-02-C114,Travel
T001893,C139,B091,8557.74,2025-02-06 09:00:03,UAE,Cash Deposit,DEV-01-C139,Electronics
T001690,C122,B133,10153.3,2025-02-06 11:00:32,India,NEFT,DEV-01-C122,Electronics
T000919,C068,B129,7730.02,2025-02-06 12:54:34,UAE,RTGS,DEV-02-C068,Fuel
T000476,C032,B154,6871.71,2025-02-06 13:12:56,UAE,RTGS,DEV-02-C032,Electronics
T000416,C026,B270,11522.0,2025-02-06 14:03:55,Singapore,IMPS,DEV-02-C026,Jewelry
T001898,C139,B044,18755.54,2025-02-06 16:10:16,India,UPI,DEV-01-C139,Fuel
T001484,C108,B163,7354.11,2025-02-06 16:11:32,USA,SWIFT,DEV-02-C108,Crypto Exchange
T000010,C001,B064,1727.32,2025-02-06 18:02:56,India,RTGS,DEV-02-C001,Crypto Exchange
T001156,C086,B082,15476.79,2025-02-06 18:23:06,USA,SWIFT,DEV-01-C086,Travel
T000199,C012,B274,16026.73,2025-02-06 21:29:09,Singapore,Cash Deposit,DEV-03-C012,Entertainment
T001926,C141,B161,12681.37,2025-02-06 21:55:07,USA,Cash Deposit,DEV-01-C141,Dining
T000278,C016,B067,20218.42,2025-02-06 21:56:51,USA,Cash Deposit,DEV-01-C016,Jewelry
T000225,C014,B300,17183.59,2025-02-06 23:51:13,Nigeria,UPI,DEV-01-C014,Electronics
T001002,C073,B041,12493.31,2025-02-06 23:57:35,USA,UPI,DEV-02-C073,Travel
T001541,C111,B254,11318.23,2025-02-07 02:17:44,UAE,SWIFT,DEV-01-C111,Crypto Exchange
T001851,C135,B230,30498.22,2025-02-07 02:59:23,USA,Cash Deposit,DEV-03-C135,Electronics
T000676,C049,B010,11145.29,2025-02-07 03:17:06,Nigeria,UPI,DEV-02-C049,Jewelry
T000607,C041,B118,29482.84,2025-02-07 04:37:03,India,Cash Deposit,DEV-01-C041,Utilities
T001211,C089,B055,15333.78,2025-02-07 05:51:07,India,NEFT,DEV-02-C089,Healthcare
T001224,C090,B247,18233.29,2025-02-07 06:21:25,India,UPI,DEV-01-C090,Crypto Exchange
T001450,C105,B060,7868.75,2025-02-07 08:36:17,Singapore,SWIFT,DEV-03-C105,Dining
T000702,C051,B025,8182.86,2025-02-07 11:17:55,UK,Cash Deposit,DEV-02-C051,Travel
T000194,C011,B196,6047.58,2025-02-07 11:37:43,Nigeria,Cash Deposit,DEV-01-C011,Entertainment
T000361,C022,B266,5501.83,2025-02-07 13:44:45,USA,NEFT,DEV-02-C022,Dining
T001675,C121,B210,258.78,2025-02-07 14:19:23,UAE,SWIFT,DEV-02-C121,Jewelry
T000855,C063,B196,12497.51,2025-02-07 15:04:04,UK,Cash Deposit,DEV-02-C063,Jewelry
T000881,C064,B209,24706.38,2025-02-07 16:10:53,UK,Cash Deposit,DEV-02-C064,Healthcare
T000915,C068,B185,43547.42,2025-02-07 16:19:20,UK,SWIFT,DEV-01-C068,Groceries
T000569,C038,B262,7457.3,2025-02-07 17:11:06,UK,RTGS,DEV-01-C038,Crypto Exchange
T000115,C007,B015,18842.45,2025-02-07 18:06:10,Singapore,Cash Deposit,DEV-03-C007,Healthcare
T001040,C076,B243,33504.87,2025-02-07 18:43:19,Nigeria,UPI,DEV-02-C076,Travel
T000051,C003,B002,6605.05,2025-02-07 21:44:55,Singapore,SWIFT,DEV-02-C003,Healthcare
T001836,C134,B053,12784.32,2025-02-07 22:12:24,Nigeria,UPI,DEV-02-C134,Groceries
T000626,C044,B168,12952.59,2025-02-07 22:28:13,USA,Cash Deposit,DEV-03-C044,Utilities
T001938,C142,B201,12713.16,2025-02-07 23:14:35,India,RTGS,DEV-03-C142,Dining
T001217,C090,B187,10764.62,2025-02-08 01:36:19,UAE,Cash Deposit,DEV-03-C090,Fuel
T002107,C903,B502,5290.02,2025-02-08 02:06:15,USA,RTGS,DEV-01-C903,Entertainment
T002108,C903,B507,3252.76,2025-02-08 02:11:15,Nigeria,SWIFT,DEV-02-C903,Travel
T002109,C903,B500,5213.36,2025-02-08 02:16:15,Nigeria,SWIFT,DEV-01-C903,Dining
T002110,C903,B501,2417.6,2025-02-08 02:21:15,Singapore,RTGS,DEV-02-C903,Groceries
T002111,C903,B503,3128.83,2025-02-08 02:26:15,USA,NEFT,DEV-01-C903,Electronics
T002112,C903,B509,2043.91,2025-02-08 02:31:15,Singapore,IMPS,DEV-03-C903,Electronics
T000908,C067,B188,2828.27,2025-02-08 02:35:14,UAE,RTGS,DEV-03-C067,Dining
T002113,C903,B510,5716.81,2025-02-08 02:36:15,UAE,UPI,DEV-01-C903,Crypto Exchange
T002114,C903,B509,2179.5,2025-02-08 02:41:15,UK,NEFT,DEV-01-C903,Fuel
T002115,C903,B501,5774.04,2025-02-08 02:46:15,India,UPI,DEV-02-C903,Healthcare
T000712,C052,B026,19970.93,2025-02-08 03:31:42,USA,RTGS,DEV-02-C052,Travel
T001638,C118,B032,30069.82,2025-02-08 04:22:36,India,Cash Deposit,DEV-03-C118,Travel
T001821,C134,B049,7844.15,2025-02-08 05:02:27,Nigeria,NEFT,DEV-01-C134,Travel
T000400,C025,B050,10385.06,2025-02-08 05:51:43,Singapore,UPI,DEV-03-C025,Fuel
T001352,C096,B272,19380.97,2025-02-08 06:49:57,UK,Cash Deposit,DEV-01-C096,Entertainment
T001398,C101,B263,19821.74,2025-02-08 07:04:25,UAE,SWIFT,DEV-02-C101,Crypto Exchange
T001550,C112,B155,5207.07,2025-02-08 07:42:36,Nigeria,UPI,DEV-01-C112,Jewelry
T001024,C074,B224,15152.14,2025-02-08 07:50:20,UAE,IMPS,DEV-03-C074,Healthcare
T001455,C106,B074,4696.95,2025-02-08 07:58:38,UK,Cash Deposit,DEV-03-C106,Utilities
T001145,C084,B276,3704.04,2025-02-08 09:50:27,Nigeria,NEFT,DEV-03-C084,Healthcare
T000662,C047,B183,10252.0,2025-02-08 11:18:59,USA,NEFT,DEV-03-C047,Dining
T000485,C033,B105,8566.75,2025-02-08 12:13:10,UAE,RTGS,DEV-02-C033,Dining
T000729,C053,B285,17762.67,2025-02-08 13:54:15,USA,UPI,DEV-02-C053,Jewelry
T000595,C039,B274,37090.85,2025-02-08 14:44:42,UAE,SWIFT,DEV-01-C039,Entertainment
T000841,C060,B141,2968.4,2025-02-08 15:06:15,Singapore,UPI,DEV-02-C060,Travel
T001147,C084,B226,16233.05,2025-02-08 15:30:00,Singapore,UPI,DEV-02-C084,Travel
T001573,C115,B048,9894.97,2025-02-08 17:24:27,Singapore,IMPS,DEV-01-C115,Healthcare
T001097,C080,B281,11397.31,2025-02-08 18:10:59,Singapore,NEFT,DEV-02-C080,Jewelry
T001970,C144,B084,6945.22,2025-02-08 20:12:21,UK,NEFT,DEV-02-C144,Healthcare
T000956,C070,B197,21021.72,2025-02-08 21:34:12,USA,Cash Deposit,DEV-03-C070,Dining
T000643,C045,B024,38318.51,2025-02-08 22:13:21,India,SWIFT,DEV-02-C045,Dining
T001394,C100,B013,7957.07,2025-02-08 23:51:55,USA,IMPS,DEV-02-C100,Fuel
T001640,C119,B215,5738.04,2025-02-09 00:44:04,Nigeria,Cash Deposit,DEV-03-C119,Dining
T001489,C109,B294,2822.35,2025-02-09 00:47:29,UAE,RTGS,DEV-03-C109,Utilities
T002005,C146,B096,3586.63,2025-02-09 00:53:11,Singapore,NEFT,DEV-01-C146,Healthcare
T000469,C031,B023,8672.6,2025-02-09 01:20:46,UK,IMPS,DEV-03-C031,Electronics
T001494,C109,B213,22776.17,2025-02-09 01:25:45,Singapore,RTGS,DEV-03-C109,Entertainment
T000779,C056,B220,8902.37,2025-02-09 03:58:29,UK,SWIFT,DEV-02-C056,Groceries
T000057,C003,B121,7317.49,2025-02-09 04:51:54,India,RTGS,DEV-01-C003,Crypto Exchange
T000965,C070,B233,9322.42,2025-02-09 05:17:12,USA,NEFT,DEV-02-C070,Travel
T001004,C073,B293,3234.34,2025-02-09 07:11:19,India,NEFT,DEV-01-C073,Fuel
T000506,C035,B048,21688.58,2025-02-09 08:22:00,UK,SWIFT,DEV-03-C035,Entertainment
T001993,C145,B064,17115.06,2025-02-09 08:49:01,India,RTGS,DEV-01-C145,Groceries
T001502,C109,B121,17740.55,2025-02-09 09:44:10,UAE,NEFT,DEV-01-C109,Electronics
T001696,C122,B291,9650.04,2025-02-09 11:47:12,UK,NEFT,DEV-03-C122,Jewelry
T000525,C036,B263,15354.98,2025-02-09 14:48:42,India,NEFT,DEV-01-C036,Fuel
T002057,C149,B069,2562.17,2025-02-09 15:30:28,USA,UPI,DEV-02-C149,Groceries
T000162,C009,B002,3322.26,2025-02-09 15:54:53,UK,Cash Deposit,DEV-03-C009,Entertainment
T000710,C052,B098,39141.46,2025-02-09 17:41:28,Nigeria,RTGS,DEV-03-C052,Jewelry
T001249,C091,B138,21751.88,2025-02-09 21:19:17,USA,RTGS,DEV-02-C091,Groceries
T001279,C092,B007,14234.05,2025-02-09 22:16:44,India,RTGS,DEV-01-C092,Entertainment
T001131,C083,B212,15618.02,2025-02-09 22:17:09,Singapore,SWIFT,DEV-03-C083,Dining
T000500,C034,B283,12994.12,2025-02-09 22:29:17,India,NEFT,DEV-03-C034,Dining
T001378,C098,B172,22260.23,2025-02-09 23:18:40,USA,UPI,DEV-03-C098,Fuel
T000891,C066,B109,6593.69,2025-02-10 01:33:16,Nigeria,RTGS,DEV-01-C066,Travel
T000478,C032,B288,15901.53,2025-02-10 01:36:29,UK,RTGS,DEV-03-C032,Travel
T002154,C950,B902,3896.77,2025-02-10 02:00:00,UK,UPI,DEV-03-C950,Crypto Exchange
T002155,C950,B906,3469.05,2025-02-10 02:00:40,USA,RTGS,DEV-01-C950,Utilities
T002156,C950,B910,2735.47,2025-02-10 02:01:20,UAE,UPI,DEV-03-C950,Fuel
T002157,C950,B900,1451.52,2025-02-10 02:02:00,UK,IMPS,DEV-02-C950,Fuel
T002158,C950,B901,3376.05,2025-02-10 02:02:40,Nigeria,SWIFT,DEV-02-C950,Jewelry
T002159,C950,B900,3964.72,2025-02-10 02:03:20,UAE,Cash Deposit,DEV-02-C950,Crypto Exchange
T002160,C950,B901,1109.46,2025-02-10 02:04:00,Nigeria,IMPS,DEV-02-C950,Jewelry
T000413,C026,B078,16771.63,2025-02-10 02:16:00,Nigeria,IMPS,DEV-02-C026,Jewelry
T000652,C046,B267,33185.98,2025-02-10 02:29:31,Nigeria,UPI,DEV-02-C046,Utilities
T001635,C117,B220,16968.02,2025-02-10 03:18:49,UK,SWIFT,DEV-03-C117,Fuel
T001151,C085,B202,677.02,2025-02-10 03:39:46,Singapore,SWIFT,DEV-01-C085,Travel
T001841,C134,B023,18867.56,2025-02-10 08:36:16,USA,NEFT,DEV-02-C134,Fuel
T000254,C015,B205,38218.06,2025-02-10 09:19:34,Nigeria,NEFT,DEV-02-C015,Healthcare
T001323,C094,B146,11787.17,2025-02-10 09:52:05,Nigeria,SWIFT,DEV-03-C094,Travel
T000334,C021,B293,1053.36,2025-02-10 10:40:22,UAE,Cash Deposit,DEV-03-C021,Utilities
T000791,C058,B060,19679.32,2025-02-10 11:09:26,UK,SWIFT,DEV-01-C058,Jewelry
T001428,C104,B059,24309.74,2025-02-10 12:29:14,UK,NEFT,DEV-01-C104,Travel
T001671,C120,B023,32248.25,2025-02-10 13:01:14,UK,RTGS,DEV-02-C120,Crypto Exchange
T000432,C027,B090,27444.19,2025-02-10 13:44:33,UAE,NEFT,DEV-02-C027,Entertainment
T001756,C127,B154,23061.29,2025-02-10 15:37:50,Singapore,IMPS,DEV-01-C127,Entertainment
T001327,C095,B179,9502.74,2025-02-10 15:50:30,India,RTGS,DEV-01-C095,Electronics
T001973,C144,B084,15841.9,2025-02-10 17:56:25,UAE,UPI,DEV-02-C144,Healthcare
T000939,C069,B268,19814.6,2025-02-10 20:15:53,Singapore,NEFT,DEV-03-C069,Jewelry
T000793,C058,B155,22222.33,2025-02-10 20:42:05,Nigeria,NEFT,DEV-03-C058,Jewelry
T000993,C072,B091,2688.21,2025-02-10 22:12:51,UK,IMPS,DEV-03-C072,Jewelry
T001504,C109,B224,16077.48,2025-02-10 23:22:33,Nigeria,NEFT,DEV-01-C109,Travel
T000570,C038,B197,5433.33,2025-02-11 01:45:06,UAE,SWIFT,DEV-03-C038,Jewelry
T000329,C021,B271,1417.78,2025-02-11 02:15:18,India,UPI,DEV-01-C021,Dining
T000947,C069,B275,29745.69,2025-02-11 02:58:11,USA,UPI,DEV-03-C069,Dining
T001516,C110,B280,13371.54,2025-02-11 03:28:55,UK,Cash Deposit,DEV-01-C110,Dining
T001446,C105,B195,7997.67,2025-02-11 04:12:20,UAE,RTGS,DEV-01-C105,Healthcare
T000464,C031,B279,15468.11,2025-02-11 04:17:23,USA,SWIFT,DEV-01-C031,Electronics
T000165,C009,B102,14067.32,2025-02-11 06:38:44,India,RTGS,DEV-01-C009,Travel
T001800,C132,B215,16655.85,2025-02-11 07:59:52,Nigeria,SWIFT,DEV-03-C132,Jewelry
T001360,C098,B152,33295.12,2025-02-11 08:25:27,Singapore,Cash Deposit,DEV-03-C098,Jewelry
T000804,C059,B161,6408.43,2025-02-11 08:38:26,Nigeria,NEFT,DEV-01-C059,Groceries
T000946,C069,B080,4487.12,2025-02-11 08:49:07,Nigeria,RTGS,DEV-02-C069,Dining
T001315,C094,B104,9871.54,2025-02-11 09:08:40,Singapore,Cash Deposit,DEV-03-C094,Healthcare
T001864,C136,B041,8606.16,2025-02-11 09:12:38,Nigeria,SWIFT,DEV-02-C136,Travel
T000247,C015,B206,40920.33,2025-02-11 09:17:22,Nigeria,NEFT,DEV-02-C015,Entertainment
T001944,C143,B193,18214.29,2025-02-11 11:14:27,Nigeria,IMPS,DEV-01-C143,Utilities
T000333,C021,B150,23864.78,2025-02-11 16:11:56,India,RTGS,DEV-02-C021,Electronics
T000613,C042,B180,12854.59,2025-02-11 16:32:53,Singapore,IMPS,DEV-01-C042,Dining
T001470,C108,B252,6355.19,2025-02-11 19:33:35,UAE,UPI,DEV-03-C108,Healthcare
T000088,C005,B187,15332.57,2025-02-11 20:59:44,India,Cash Deposit,DEV-02-C005,Crypto Exchange
T001095,C080,B114,19472.13,2025-02-11 22:28:59,Singapore,SWIFT,DEV-01-C080,Travel
T001732,C126,B246,32108.99,2025-02-11 22:30:50,India,RTGS,DEV-03-C126,Fuel
T000838,C060,B284,9617.15,2025-02-12 00:31:16,USA,SWIFT,DEV-03-C060,Travel
T001493,C109,B154,16872.38,2025-02-12 00:45:16,Nigeria,RTGS,DEV-02-C109,Electronics
T001553,C113,B272,20471.28,2025-02-12 00:47:57,UAE,UPI,DEV-01-C113,Fuel
T000670,C048,B294,10639.53,2025-02-12 01:19:39,Nigeria,SWIFT,DEV-02-C048,Groceries
T001580,C115,B096,15699.83,2025-02-12 03:32:24,Nigeria,SWIFT,DEV-01-C115,Groceries
T002019,C147,B005,23163.32,2025-02-12 04:03:31,UK,UPI,DEV-02-C147,Entertainment
T000027,C002,B151,12174.23,2025-02-12 05:04:35,UAE,SWIFT,DEV-01-C002,Dining
T001917,C140,B055,9168.2,2025-02-12 05:22:30,Nigeria,NEFT,DEV-01-C140,Fuel
T001539,C111,B270,8679.26,2025-02-12 05:59:36,UK,Cash Deposit,DEV-02-C111,Utilities
T001240,C091,B196,7688.28,2025-02-12 06:03:58,USA,IMPS,DEV-03-C091,Travel
T000284,C018,B125,7708.34,2025-02-12 07:11:59,USA,SWIFT,DEV-03-C018,Utilities
T001556,C114,B161,6350.18,2025-02-12 07:25:48,UAE,UPI,DEV-03-C114,Entertainment
T001748,C127,B300,14495.52,2025-02-12 07:35:59,USA,Cash Deposit,DEV-02-C127,Dining
T000346,C021,B189,5564.12,2025-02-12 10:10:13,UK,Cash Deposit,DEV-02-C021,Healthcare
T002047,C149,B085,27637.33,2025-02-12 12:01:10,USA,SWIFT,DEV-03-C149,Healthcare
T000540,C037,B108,12335.05,2025-02-12 13:40:26,Singapore,Cash Deposit,DEV-01-C037,Healthcare
T000582,C039,B045,40499.15,2025-02-12 15:06:25,India,IMPS,DEV-01-C039,Crypto Exchange
T001631,C117,B104,26501.43,2025-02-12 15:11:48,UK,NEFT,DEV-01-C117,Entertainment
T001514,C110,B141,8762.39,2025-02-12 16:03:06,UK,UPI,DEV-03-C110,Groceries
T001445,C105,B095,986.82,2025-02-12 16:29:44,Nigeria,NEFT,DEV-01-C105,Fuel
T000921,C068,B072,10166.04,2025-02-12 17:02:17,UAE,IMPS,DEV-01-C068,Jewelry
T001661,C120,B217,14149.66,2025-02-12 17:27:38,Nigeria,SWIFT,DEV-03-C120,Healthcare
T000610,C041,B085,4790.37,2025-02-12 17:30:21,Singapore,Cash Deposit,DEV-01-C041,Travel
T001105,C080,B075,24370.56,2025-02-12 18:21:15,India,IMPS,DEV-01-C080,Fuel
T001834,C134,B079,48565.59,2025-02-12 18:48:27,Singapore,IMPS,DEV-01-C134,Groceries
T000599,C040,B081,12939.56,2025-02-12 20:16:14,UK,NEFT,DEV-02-C040,Electronics
T000741,C053,B097,13440.54,2025-02-12 21:16:27,UAE,SWIFT,DEV-03-C053,Entertainment
T000094,C006,B239,15878.76,2025-02-12 21:26:09,UK,Cash Deposit,DEV-01-C006,Jewelry
T000315,C020,B122,19587.77,2025-02-13 03:03:28,USA,UPI,DEV-03-C020,Entertainment
T001682,C122,B297,7624.96,2025-02-13 03:07:46,India,RTGS,DEV-03-C122,Fuel
T001782,C130,B152,22786.6,2025-02-13 03:46:20,USA,UPI,DEV-01-C130,Crypto Exchange
T001714,C125,B099,18153.53,2025-02-13 03:56:27,India,IMPS,DEV-03-C125,Groceries
T000523,C036,B158,37161.71,2025-02-13 04:18:34,Singapore,UPI,DEV-01-C036,Travel
T000454,C030,B262,27436.02,2025-02-13 06:02:59,India,SWIFT,DEV-01-C030,Jewelry
T000672,C049,B144,4874.79,2025-02-13 07:16:55,UAE,NEFT,DEV-03-C049,Crypto Exchange
